episode,total_reward,steps,success,crashes,avg_reward_per_step,epsilon_end,reason
1,-49.155232526741315,51,0,1,-0.9638280887596337,0.05,crush
2,-17.027459706103166,104,0,1,-0.16372557409714583,0.05,crush
3,-65.46037364551627,208,0,1,-0.3147133348342128,0.05,crush
4,-61.72553548349083,219,0,1,-0.28185176019858826,0.05,crush
5,-78.34561277012827,192,0,1,-0.4080500665110847,0.05,crush
6,-18.988200654884587,93,0,1,-0.20417420059015684,0.05,crush
7,-55.95320591627558,198,0,1,-0.2825919490720989,0.05,crush
8,-48.149814093274344,75,0,1,-0.6419975212436579,0.05,crush
9,-45.36307332896066,53,0,1,-0.8559070439426539,0.05,crush
10,-19.541508297672802,76,0,1,-0.2571251091799053,0.05,crush
11,-56.56368454692503,144,0,1,-0.3928033649092016,0.05,crush
12,-17.82065477407164,67,0,1,-0.2659799220010693,0.05,crush
13,-18.840666904901273,72,0,1,-0.2616759292347399,0.05,crush
14,-17.944830824473634,60,0,1,-0.29908051374122724,0.05,crush
15,-15.648944099627052,84,0,1,-0.18629695356698872,0.05,crush
16,-18.589118379250763,64,0,1,-0.2904549746757932,0.05,crush
17,-17.56430237930612,43,0,1,-0.4084721483559563,0.05,crush
18,-18.107922620786752,59,0,1,-0.3069139427251992,0.05,crush
19,-18.08666793076242,48,0,1,-0.37680558189088376,0.05,crush
20,-15.448497397701438,60,0,1,-0.2574749566283573,0.05,crush
21,-18.128566972522187,45,0,1,-0.40285704383382637,0.05,crush
22,-34.74542291663407,216,0,1,-0.16085843942886144,0.05,crush
23,-27.366618847367864,217,0,1,-0.12611345090952933,0.05,crush
24,-15.973353992282862,60,0,1,-0.2662225665380477,0.05,crush
25,-16.53627351804743,60,0,1,-0.27560455863412386,0.05,crush
26,-27.67965725414491,235,0,1,-0.11778577554955282,0.05,crush
27,-19.963589233654112,116,0,1,-0.17209990718667337,0.05,crush
28,-32.54148215087894,185,0,1,-0.17589990351826454,0.05,crush
29,-24.34137310818696,173,0,1,-0.14070157866004024,0.05,crush
30,-35.028748115090494,190,0,1,-0.1843618321846868,0.05,crush
31,-18.430388834524695,72,0,1,-0.25597762270173186,0.05,crush
32,-23.7291038125931,230,0,1,-0.10317001657649173,0.05,crush
33,-33.19478632999612,277,0,1,-0.11983677375449862,0.05,crush
34,-20.405606989520805,112,0,1,-0.1821929195492929,0.05,crush
