episode,total_reward,steps,success,crashes,avg_reward_per_step,epsilon_end,reason
1,-62.23567784577305,1000,0,0,-0.062235677845773045,0.05,overtime
2,-25.34858571042757,201,0,1,-0.12611236671854512,0.05,crush
3,-78.91015951276131,1000,0,0,-0.07891015951276131,0.05,overtime
4,-82.09138337662671,1000,0,0,-0.0820913833766267,0.05,overtime
5,-56.30784530122047,467,0,1,-0.12057354454222798,0.05,crush
6,-22.495222301280513,109,0,1,-0.20637818625027993,0.05,crush
7,-21.45313807209058,257,0,1,-0.08347524541669488,0.05,crush
8,-41.68391276244975,274,0,1,-0.15213106847609398,0.05,crush
9,-87.90235080275727,359,0,1,-0.24485334485447707,0.05,crush
10,-129.25479473384937,1000,0,0,-0.12925479473384938,0.05,overtime
11,-71.38789823793098,643,0,1,-0.11102316988791755,0.05,crush
12,-36.777522930606814,344,0,1,-0.10691140386804307,0.05,crush
13,-44.143123783387715,1000,0,0,-0.044143123783387715,0.05,overtime
14,-27.4442914690926,562,0,1,-0.04883325884180178,0.05,crush
15,-25.79069428708476,290,0,1,-0.08893342857615436,0.05,crush
16,-93.88506936559041,629,0,1,-0.1492608415987129,0.05,crush
17,-9.737556445894494,160,0,1,-0.06085972778684059,0.05,crush
18,-11.509275299156123,328,0,1,-0.03508925396084184,0.05,crush
19,-64.17927603814847,665,0,1,-0.09651018953105034,0.05,crush
20,-23.813286218351674,234,0,1,-0.1017661804203063,0.05,crush
21,-51.629747425330606,753,0,1,-0.06856540162726509,0.05,crush
22,-15.956677304744565,566,0,1,-0.02819200937234022,0.05,crush
23,-25.813656131566727,436,0,1,-0.059205633329281485,0.05,crush
24,-12.396388512428555,158,0,1,-0.07845815514195288,0.05,crush
25,-15.789392647459836,382,0,1,-0.041333488605915805,0.05,crush
26,-16.706798756226753,126,0,1,-0.13259364092243456,0.05,crush
27,-137.43663726906485,932,0,1,-0.14746420307839575,0.05,crush
28,-51.09670707194596,1000,0,0,-0.051096707071945954,0.05,overtime
29,-54.96253550240216,299,0,1,-0.1838211889712447,0.05,crush
30,-121.17704876112722,584,0,1,-0.2074949465087795,0.05,crush
31,-7.870912293307509,147,0,1,-0.053543621042908225,0.05,crush
32,-32.34446525103095,223,0,1,-0.14504244507188765,0.05,crush
33,-23.00733870960797,187,0,1,-0.12303389684282337,0.05,crush
34,-19.193188367596193,164,0,1,-0.11703163638778166,0.05,crush
35,-131.04195589813057,939,0,1,-0.13955479861355757,0.05,crush
36,-104.30222370564618,810,0,1,-0.12876817741437802,0.05,crush
37,-27.256406832179014,284,0,1,-0.09597326349358808,0.05,crush
38,-10.787699412054288,140,0,1,-0.07705499580038777,0.05,crush
39,-45.70245548059218,360,0,1,-0.12695126522386715,0.05,crush
40,-41.60005368695715,351,0,1,-0.1185186714728124,0.05,crush
41,-94.10078240339385,1000,0,0,-0.09410078240339385,0.05,overtime
42,-48.47722195734818,267,0,1,-0.1815626290537385,0.05,crush
43,-5.556338565055139,211,0,1,-0.02633335812822341,0.05,crush
44,62.22292723404238,310,1,0,0.20071912010981413,0.05,reach
45,66.33154113474538,335,1,0,0.198004600402225,0.05,reach
46,-24.472427562044412,306,0,1,-0.07997525347073338,0.05,crush
47,-116.19217243096435,1000,0,0,-0.11619217243096434,0.05,overtime
48,-143.04438180638715,578,0,1,-0.24748162942281515,0.05,crush
49,-54.19923284420332,654,0,1,-0.08287344471590723,0.05,crush
50,-48.34379494209665,340,0,1,-0.14218763218263722,0.05,crush
51,46.38031944679732,503,1,0,0.09220739452643603,0.05,reach
52,-57.20266436725082,248,0,1,-0.23065590470665653,0.05,crush
53,-41.321864693399604,318,0,1,-0.12994297073396102,0.05,crush
54,-38.377589236716375,304,0,1,-0.12624206985761965,0.05,crush
55,-78.50758283046943,1000,0,0,-0.07850758283046944,0.05,overtime
56,-19.275835656783844,226,0,1,-0.08529130821585772,0.05,crush
57,-55.164395664793105,1000,0,0,-0.05516439566479311,0.05,overtime
58,-127.98480213853956,711,0,1,-0.18000675406264355,0.05,crush
59,-36.819479386046,445,0,1,-0.0827404031147101,0.05,crush
60,-9.602376951142315,129,0,1,-0.07443703062901019,0.05,crush
61,-23.40858868471097,316,0,1,-0.07407781229338915,0.05,crush
62,-24.157277927599417,144,0,1,-0.16775887449721816,0.05,crush
63,50.27396983947129,543,1,0,0.09258557981486426,0.05,reach
64,-19.869307021354253,227,0,1,-0.08752998687821256,0.05,crush
65,69.70768725326815,561,1,0,0.12425612701117317,0.05,reach
66,-54.42138816706589,425,0,1,-0.12805032509897857,0.05,crush
67,69.59776377510259,630,1,0,0.11047264091286126,0.05,reach
68,-34.14105865383158,588,0,1,-0.05806302492148228,0.05,crush
69,-28.785239689235155,354,0,1,-0.0813142364102688,0.05,crush
70,-46.10471365199821,351,0,1,-0.13135246054700345,0.05,crush
71,-31.454787554524742,246,0,1,-0.12786499005904367,0.05,crush
72,-45.97550726564319,295,0,1,-0.15584917717167182,0.05,crush
73,67.43231444646655,427,1,0,0.15792111111584672,0.05,reach
74,-37.910343041558036,493,0,1,-0.07689724754879926,0.05,crush
75,-65.26220277116525,592,0,1,-0.11024020738372509,0.05,crush
76,-74.17118287113956,476,0,1,-0.1558218127544949,0.05,crush
77,-53.994534770725636,415,0,1,-0.1301073127005437,0.05,crush
78,-117.11787701986844,1000,0,0,-0.11711787701986845,0.05,overtime
