episode,total_reward,steps,success,crashes,avg_reward_per_step,epsilon_end,reason
1,-3.4474052929962795,62,0,1,-0.055603311177359345,0.9984166666666666,crush
2,2.506345405022838,61,0,1,0.04108762959053833,0.9968333333333333,crush
3,0.08617827692436464,72,0,1,0.0011969205128383978,0.99525,crush
4,12.043691032710079,46,0,0,0.2618193702763061,0.9936666666666667,stuck
5,3.714275507565148,67,0,1,0.05543694787410668,0.9920833333333333,crush
6,4.116925303106864,72,0,1,0.057179518098706444,0.9905,crush
7,0.4648330097615556,64,0,1,0.0072630157775243065,0.9889166666666667,crush
8,1.168558731197983,62,0,1,0.01884772147093521,0.9873333333333333,crush
9,0.6739861300275614,57,0,1,0.011824318070658972,0.98575,crush
10,2.8538230420559536,56,0,1,0.05096112575099917,0.9841666666666666,crush
11,3.7086775740014417,59,0,1,0.06285894193222782,0.9825833333333334,crush
12,2.203315537496845,60,0,1,0.03672192562494742,0.981,crush
13,1.2829045937414705,55,0,1,0.023325538068026737,0.9794166666666667,crush
14,-0.6770879191762837,69,0,1,-0.009812868393859185,0.9778333333333333,crush
15,23.604839799926403,108,0,0,0.2185633314808,0.97625,stuck
16,2.2995033388032873,63,0,1,0.03650005299687758,0.9746666666666667,crush
17,-1.7652723604178213,55,0,1,-0.03209586109850584,0.9730833333333333,crush
18,-0.22720803658676658,72,0,1,-0.0031556671748162023,0.9715,crush
19,1.129609628398299,56,0,1,0.020171600507112482,0.9699166666666666,crush
20,-1.1762829257596827,62,0,1,-0.018972305254188433,0.9683333333333334,crush
21,4.604906336156063,71,0,1,0.06485783572050792,0.96675,crush
22,1.6073230584906533,77,0,1,0.02087432543494355,0.9651666666666666,crush
23,2.274462986382467,59,0,1,0.03855022010817741,0.9635833333333333,crush
24,1.1103797969829579,52,0,1,0.02135345763428765,0.962,crush
25,2.5769214483541596,79,0,1,0.03261925883992607,0.9604166666666667,crush
26,-0.18359515353485634,44,0,1,-0.004172617125792189,0.9588333333333333,crush
27,16.020524116970766,54,0,0,0.29667637253649565,0.95725,stuck
28,1.6076785042415551,54,0,1,0.02977182415262139,0.9556666666666667,crush
