episode,total_reward,steps,success,crashes,avg_reward_per_step,epsilon_end,reason
1,-339.64686063427894,51,0,1,-6.659742365378018,0.99525,crush
2,-20.12290796497353,50,0,1,-0.40245815929947054,0.9905,crush
3,-20.393244118718677,44,0,1,-0.46348282087996995,0.98575,crush
4,-114.76360314879724,52,0,1,-2.206992368246101,0.981,crush
5,-135.8001849150176,44,0,1,-3.0863678389776728,0.97625,crush
6,-113.60598347939217,128,0,1,-0.8875467459327513,0.9715,crush
7,-136.99050115335757,50,0,1,-2.7398100230671516,0.96675,crush
8,-22.46583913227459,51,0,1,-0.4405066496524429,0.962,crush
9,-20.58097261290459,43,0,1,-0.47862727006754857,0.95725,crush
10,-20.909426036637733,54,0,1,-0.38721159327106913,0.9525,crush
11,-149.392564760976,45,0,1,-3.3198347724661335,0.94775,crush
12,-50.14909995529708,99,0,1,-0.506556565205021,0.9430000000000001,crush
13,-178.7407327734687,48,0,1,-3.723765266113931,0.93825,crush
14,-19.809604931986847,48,0,1,-0.41270010274972596,0.9335,crush
15,-21.36030186563477,53,0,1,-0.40302456350254284,0.92875,crush
16,-151.75464020005816,50,0,1,-3.035092804001163,0.924,crush
17,-61.62391445056661,47,0,1,-1.3111471159695023,0.91925,crush
18,-135.97490559507435,46,0,1,-2.955976208588573,0.9145,crush
19,-19.56140896324927,48,0,1,-0.4075293534010265,0.9097500000000001,crush
20,-102.34111635738418,61,0,1,-1.6777232189735112,0.905,crush
21,-142.5161440610114,63,0,1,-2.2621610168414508,0.90025,crush
22,-87.67789160461649,95,0,1,-0.9229251747854368,0.8955,crush
23,-19.469432788525744,49,0,1,-0.39733536303113764,0.89075,crush
24,-21.739246678434768,47,0,1,-0.4625371633709525,0.886,crush
25,-114.78719827961098,47,0,1,-2.442280814459808,0.88125,crush
26,-19.651828503450048,48,0,1,-0.409413093821876,0.8765000000000001,crush
27,-90.44566065569518,54,0,1,-1.674919641772133,0.87175,crush
28,-42.02351445731534,76,0,1,-0.5529409797015177,0.867,crush
29,-18.503734420186632,47,0,1,-0.39369647702524746,0.86225,crush
30,-18.161161101788615,54,0,1,-0.33631779818127067,0.8575,crush
31,-167.10548859117267,76,0,1,-2.1987564288312194,0.85275,crush
32,-21.83295486328101,56,0,1,-0.3898741939871609,0.848,crush
33,-127.43513263690592,50,0,1,-2.5487026527381182,0.84325,crush
34,-47.33433990205019,96,0,1,-0.4930660406463561,0.8385,crush
35,-140.91346289661686,57,0,1,-2.4721660157301204,0.83375,crush
36,-147.26632339085438,92,0,1,-1.6007209064223302,0.829,crush
37,-136.3845920563104,61,0,1,-2.235812984529679,0.82425,crush
38,-41.8697610268699,78,0,1,-0.5367918080367936,0.8195,crush
