episode,total_reward,steps,success,crashes,avg_reward_per_step,epsilon_end,reason
1,-57.61901551235795,127,0,1,-0.45369303553037754,0.9988125,crush
2,-42.13034704292984,4,0,1,-10.53258676073246,0.997625,crush
3,-39.669323854416554,101,0,1,-0.3927655827169956,0.9964375,crush
4,-34.33725073486963,4,0,1,-8.584312683717407,0.99525,crush
5,-57.388084119927484,95,0,1,-0.6040850959992367,0.9940625,crush
6,-36.765615305888566,21,0,1,-1.7507435859946936,0.992875,crush
7,-61.82474512675272,94,0,1,-0.6577100545399225,0.9916875,crush
8,-40.93514647806736,34,0,1,-1.2039748964137458,0.9905,crush
9,-31.132307150464552,52,0,1,-0.5986982144320107,0.9893125,crush
10,-56.33697356546014,60,0,1,-0.9389495594243357,0.988125,crush
11,-62.12648565714605,66,0,1,-0.9413103887446371,0.9869375,crush
12,-30.045603261000362,16,0,1,-1.8778502038125227,0.98575,crush
13,-60.70168824879033,116,0,1,-0.5232904159378478,0.9845625,crush
14,-33.813086699313686,4,0,1,-8.453271674828422,0.983375,crush
15,-148.82892841434787,106,0,1,-1.40404649447498,0.9821875,crush
16,-33.17487990098425,4,0,1,-8.293719975246063,0.981,crush
17,-25.22880629581277,69,0,1,-0.365634873852359,0.9798125,crush
18,-50.49801378225985,16,0,1,-3.1561258613912404,0.978625,crush
19,-44.02954117969742,91,0,1,-0.48384111186480677,0.9774375,crush
20,-49.864871100185326,65,0,1,-0.7671518630797742,0.97625,crush
21,-24.49034784007525,48,0,1,-0.5102155800015676,0.9750625,crush
22,-28.207942432577862,33,0,1,-0.8547861343205413,0.973875,crush
23,-21.768232466350515,45,0,1,-0.48373849925223367,0.9726875,crush
24,-68.68419258846544,111,0,1,-0.618776509805995,0.9715,crush
25,-33.07757589228833,4,0,1,-8.269393973072082,0.9703125,crush
26,-24.049427172766084,69,0,1,-0.34854242279371134,0.969125,crush
27,-62.042823522842816,70,0,1,-0.8863260503263259,0.9679375,crush
28,-68.7587343635091,80,0,1,-0.8594841795438638,0.96675,crush
29,-32.194532725517305,41,0,1,-0.7852325055004221,0.9655625,crush
30,-27.27209285449152,37,0,1,-0.7370835906619331,0.964375,crush
31,-27.955180845012666,43,0,1,-0.6501204847677364,0.9631875,crush
32,-30.221478481728106,59,0,1,-0.5122284488428492,0.962,crush
33,-33.161637159028366,98,0,1,-0.3383840526431466,0.9608125,crush
