episode,total_reward,steps,success,crashes,avg_reward_per_step,epsilon_end,reason
30,-19.43634777625246,31,0,1,-0.6269789605242729,0.9430000000000001,crush
31,-33.53827653069433,4,0,1,-8.384569132673583,0.9411,crush
32,-45.87837447819048,55,0,1,-0.8341522632398269,0.9392,crush
33,-32.69136482700798,4,0,1,-8.172841206751995,0.9373,crush
34,-61.91311622861865,93,0,1,-0.665732432565792,0.9354,crush
35,-33.251157450811874,4,0,1,-8.312789362702969,0.9335,crush
36,-44.387896005933314,64,0,1,-0.693560875092708,0.9316,crush
37,-33.23367548728085,4,0,1,-8.308418871820212,0.9297,crush
38,-17.1123430329039,37,0,1,-0.4624957576460514,0.9278,crush
39,-42.48005960067396,22,0,1,-1.9309118000306347,0.9259,crush
40,-32.94213878672569,4,0,1,-8.235534696681423,0.924,crush
41,-43.39577181507369,52,0,1,-0.8345340733668016,0.9221,crush
42,-33.560307080585744,4,0,1,-8.390076770146436,0.9202,crush
43,-34.398690271783856,61,0,1,-0.5639129552751452,0.9183,crush
44,-33.300330370315464,4,0,1,-8.325082592578866,0.9164,crush
45,-19.769962512050192,33,0,1,-0.5990897730924301,0.9145,crush
46,-32.47015922876095,4,0,1,-8.117539807190237,0.9126,crush
47,-48.622689131157166,64,0,1,-0.7597295176743307,0.9107000000000001,crush
48,-33.3865323884886,4,0,1,-8.34663309712215,0.9088,crush
49,-45.18882757782546,75,0,1,-0.6025177010376728,0.9069,crush
50,-33.47032936912499,4,0,1,-8.367582342281247,0.905,crush
51,-43.724192047807584,67,0,1,-0.6525998813105609,0.9031,crush
52,-38.12094138548202,4,0,1,-9.530235346370505,0.9012,crush
53,-33.95155926641887,123,0,1,-0.27602893712535664,0.8993,crush
54,-33.45748709774525,4,0,1,-8.364371774436313,0.8974,crush
55,-50.49594006796117,70,0,1,-0.7213705723994454,0.8955,crush
56,-38.67275825690088,4,0,1,-9.66818956422522,0.8936,crush
57,-21.936871877868953,45,0,1,-0.48748604173042115,0.8917,crush
58,-34.050596994150446,4,0,1,-8.512649248537612,0.8898,crush
59,-45.867586504010376,45,0,1,-1.0192797000891194,0.8879,crush
60,-33.042886885571185,4,0,1,-8.260721721392796,0.886,crush
61,-54.512951861525195,52,0,1,-1.048325997337023,0.8841,crush
62,-31.743088588517026,7,0,1,-4.534726941216718,0.8822,crush
63,-64.76956840060213,119,0,1,-0.5442820874000178,0.8803,crush
64,-32.918003266888846,4,0,1,-8.229500816722211,0.8784,crush
65,-36.407748570356354,58,0,1,-0.6277198029371786,0.8765000000000001,crush
66,-33.5159802948599,4,0,1,-8.378995073714975,0.8746,crush
67,-58.95528217673207,71,0,1,-0.8303560869962263,0.8727,crush
68,-33.480106071039515,4,0,1,-8.370026517759879,0.8708,crush
69,-48.81558582102954,61,0,1,-0.8002555052627794,0.8689,crush
70,-34.0362618480954,4,0,1,-8.50906546202385,0.867,crush
71,-47.27975745763939,82,0,1,-0.5765824080199926,0.8651,crush
72,-33.63152959948258,4,0,1,-8.407882399870646,0.8632,crush
73,-22.66854441209535,29,0,1,-0.7816739452446673,0.8613,crush
74,-33.48448704414485,4,0,1,-8.371121761036212,0.8594,crush
75,-31.448675803829563,68,0,1,-0.46248052652690536,0.8575,crush
76,-38.88382707789243,28,0,1,-1.3887081099247296,0.8556,crush
77,-33.94704351749482,4,0,1,-8.486760879373705,0.8537,crush
78,-30.997333236544733,57,0,1,-0.5438128637990304,0.8518,crush
79,-33.26592123366232,4,0,1,-8.31648030841558,0.8499,crush
80,-50.27228931132681,47,0,1,-1.0696231768367406,0.848,crush
81,-32.997610583977576,4,0,1,-8.249402645994394,0.8461,crush
82,-42.091885879892814,73,0,1,-0.5766011764368879,0.8442000000000001,crush
83,-34.04880298042872,4,0,1,-8.51220074510718,0.8423,crush
84,-44.287314864363125,41,0,1,-1.0801784113259298,0.8404,crush
85,-34.03965334066266,4,0,1,-8.509913335165665,0.8385,crush
86,-16.452393544756568,34,0,1,-0.4838939277869579,0.8366,crush
87,-33.48987864636006,4,0,1,-8.372469661590015,0.8347,crush
88,-52.66912284118831,90,0,1,-0.5852124760132035,0.8328,crush
89,-32.38292093683585,4,0,1,-8.095730234208963,0.8309,crush
90,-47.47145485923431,53,0,1,-0.8956878275327229,0.829,crush
91,-33.035299071719,4,0,1,-8.25882476792975,0.8271,crush
92,-54.476946292398,93,0,1,-0.5857736160472903,0.8252,crush
93,-33.023116134346644,4,0,1,-8.255779033586661,0.8233,crush
94,-17.8738564484906,34,0,1,-0.5257016602497235,0.8214,crush
95,-33.313060933328984,4,0,1,-8.328265233332246,0.8195,crush
96,-20.959505805439072,43,0,1,-0.4874303675683505,0.8176,crush
97,-32.93819262191109,4,0,1,-8.234548155477773,0.8157,crush
98,-19.37809227987865,41,0,1,-0.472636397070211,0.8138,crush
