episode,total_reward,steps,success,crashes,avg_reward_per_step,epsilon_end,reason
1,-34.920849750851794,58,0,1,-0.6020836163939964,0.9988125,crush
2,-80.55595751086658,4,0,1,-20.138989377716644,0.997625,crush
3,-35.99253298687391,86,0,1,-0.4185178254287664,0.9964375,crush
4,-181.56411390078097,45,0,1,-4.034758086684022,0.99525,crush
5,-43.547538268245304,30,0,1,-1.45158460894151,0.9940625,crush
6,-41.03918592248604,43,0,1,-0.9543996726159545,0.992875,crush
7,-24.976394513213926,27,0,1,-0.9250516486375528,0.9916875,crush
8,-29.864836948840004,51,0,1,-0.5855850382125491,0.9905,crush
9,-57.584733282536334,50,0,1,-1.1516946656507268,0.9893125,crush
10,-36.236061790556086,36,0,1,-1.0065572719598912,0.988125,crush
11,-43.09041660636598,75,0,1,-0.5745388880848797,0.9869375,crush
12,-44.35202819050864,18,0,1,-2.464001566139369,0.98575,crush
13,-47.60531477984239,51,0,1,-0.9334375447027919,0.9845625,crush
14,-44.812172032248974,69,0,1,-0.6494517685833184,0.983375,crush
15,-20.32136560141997,46,0,1,-0.4417688174221733,0.9821875,crush
16,-23.23627799890679,34,0,1,-0.6834199411443174,0.981,crush
17,-34.86238470901087,36,0,1,-0.9683995752503018,0.9798125,crush
18,-31.957575507256774,46,0,1,-0.694729902331669,0.978625,crush
19,-23.922187006954168,28,0,1,-0.8543638216769346,0.9774375,crush
20,-19.236473398587336,45,0,1,-0.4274771866352741,0.97625,crush
21,-104.91501762106387,153,0,1,-0.6857190694187181,0.9750625,crush
22,-37.74017740346952,61,0,1,-0.6186914328437626,0.973875,crush
23,-24.015434788953414,48,0,1,-0.5003215581031961,0.9726875,crush
24,-20.954698355592164,50,0,1,-0.41909396711184327,0.9715,crush
25,-54.09336440155517,87,0,1,-0.6217628092132779,0.9703125,crush
26,-18.950577080903464,41,0,1,-0.46220919709520647,0.969125,crush
27,-20.532919771133535,49,0,1,-0.4190391790027252,0.9679375,crush
28,-36.55079245349504,50,0,1,-0.7310158490699008,0.96675,crush
29,-25.162600953288184,44,0,1,-0.5718772943929132,0.9655625,crush
30,-56.00608364109975,31,0,1,-1.8066478593903146,0.964375,crush
31,-24.462519227325174,62,0,1,-0.3945567617310512,0.9631875,crush
32,-29.856803328102956,62,0,1,-0.48156134400166056,0.962,crush
33,-33.260075299198434,143,0,1,-0.2325879391552338,0.9608125,crush
34,-20.063968558353913,41,0,1,-0.48936508678911983,0.959625,crush
35,-32.256918671001635,53,0,1,-0.6086211070000308,0.9584375,crush
36,-37.59478142741189,38,0,1,-0.9893363533529445,0.95725,crush
37,-41.374928633105995,38,0,1,-1.0888139113975261,0.9560625,crush
38,-39.49315441383325,59,0,1,-0.6693754985395467,0.954875,crush
39,-19.90764577285048,26,0,1,-0.7656786835711723,0.9536875,crush
40,-17.303615748020682,44,0,1,-0.3932639942731973,0.9525,crush
41,-61.33703351719286,47,0,1,-1.3050432663232523,0.9513125,crush
42,-55.811820953168805,44,0,1,-1.268450476208382,0.950125,crush
43,-41.41282234106518,23,0,1,-1.8005574930897905,0.9489375,crush
44,-18.491050659924696,40,0,1,-0.46227626649811737,0.94775,crush
45,-68.07082802512983,66,0,1,-1.0313761821989367,0.9465625,crush
46,-37.98367911227517,34,0,1,-1.1171670327139755,0.945375,crush
47,-42.52698612986897,35,0,1,-1.215056746567685,0.9441875,crush
48,-52.43218656920355,77,0,1,-0.6809374879117345,0.9430000000000001,crush
49,-49.53631784324878,52,0,1,-0.9526214969855535,0.9418125,crush
50,-70.36130861049786,79,0,1,-0.8906494760822513,0.940625,crush
51,-18.67921579548157,25,0,1,-0.7471686318192629,0.9394375,crush
52,-43.32637725088595,55,0,1,-0.7877523136524718,0.93825,crush
53,-24.07659005465638,29,0,1,-0.8302272432640131,0.9370625,crush
54,-36.27635206628779,43,0,1,-0.8436360945648324,0.935875,crush
55,-57.044437567667615,47,0,1,-1.2137114376099492,0.9346875,crush
56,-20.79208177205321,34,0,1,-0.6115318168250944,0.9335,crush
57,-23.633151276634212,43,0,1,-0.5496081692240514,0.9323125,crush
58,-38.617110126453994,22,0,1,-1.7553231875660906,0.931125,crush
59,-18.965485995999636,40,0,1,-0.4741371498999909,0.9299375,crush
60,-20.425315930339035,43,0,1,-0.47500734721718685,0.92875,crush
61,-46.77320252652266,54,0,1,-0.866170417157827,0.9275625,crush
62,-21.173390262679824,26,0,1,-0.814361163949224,0.926375,crush
63,-18.826857669281473,27,0,1,-0.6972910247882027,0.9251875,crush
64,-34.824033310225886,19,0,1,-1.8328438584329414,0.924,crush
65,-25.696625941844847,103,0,1,-0.24948180526062957,0.9228125,crush
66,-60.085725051889305,89,0,1,-0.6751205062010034,0.921625,crush
67,-40.90107710081237,30,0,1,-1.3633692366937458,0.9204375,crush
68,-38.43326049871591,24,0,1,-1.601385854113163,0.91925,crush
69,-69.17721862306925,100,0,1,-0.6917721862306925,0.9180625,crush
70,-42.27053710368995,49,0,1,-0.8626640225242848,0.916875,crush
71,-44.9120763707469,42,0,1,-1.06933515168445,0.9156875,crush
72,-36.780474178827845,100,0,1,-0.36780474178827843,0.9145,crush
73,-27.393905806162618,82,0,1,-0.33407202202637337,0.9133125,crush
74,-29.197147905803117,97,0,1,-0.30100152480209397,0.912125,crush
75,-39.47805611806422,42,0,1,-0.9399537170967671,0.9109375,crush
76,-18.62746263571978,24,0,1,-0.7761442764883242,0.9097500000000001,crush
77,-52.683151753135434,82,0,1,-0.6424774604040907,0.9085625,crush
78,-37.93544691280859,48,0,1,-0.7903218106835123,0.907375,crush
79,-36.1766267756519,43,0,1,-0.8413169017593465,0.9061875,crush
80,-58.550852005973496,71,0,1,-0.8246598874080774,0.905,crush
81,-26.142838367878483,58,0,1,-0.450738592549629,0.9038125,crush
82,-28.11880107991881,75,0,1,-0.3749173477322508,0.902625,crush
83,-52.41772245189122,46,0,1,-1.1395157054758962,0.9014375,crush
84,-49.47837298378064,42,0,1,-1.1780564996138247,0.90025,crush
85,-19.103175999844055,31,0,1,-0.6162314838659373,0.8990625,crush
86,-39.70176507959804,13,0,1,-3.0539819291998493,0.897875,crush
87,-21.24390496898486,35,0,1,-0.6069687133995675,0.8966875,crush
88,-52.27550964372307,84,0,1,-0.622327495758608,0.8955,crush
89,-37.221029815355934,20,0,1,-1.8610514907677966,0.8943125000000001,crush
90,-23.991966291949716,48,0,1,-0.49983263108228576,0.893125,crush
91,-63.79747738117445,102,0,1,-0.6254654645213181,0.8919375,crush
92,-48.33880334787894,42,0,1,-1.1509238892352127,0.89075,crush
93,-40.739618484992356,45,0,1,-0.9053248552220523,0.8895625,crush
94,-35.818448180602765,15,0,1,-2.3878965453735175,0.888375,crush
95,-59.41942057598622,123,0,1,-0.4830847201299693,0.8871875,crush
96,-47.29807896456818,63,0,1,-0.7507631581677489,0.886,crush
97,-38.01872445965545,21,0,1,-1.8104154504597834,0.8848125,crush
98,-20.310603199012665,27,0,1,-0.752244562926395,0.883625,crush
99,-37.79090442231343,45,0,1,-0.8397978760514095,0.8824375,crush
